Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
114,./data/114/bills/s/s2731/text-versions/is,114_S2731_IS,S2731,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3523/text-versions/ih,115_HR3523_IH,HR3523,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr451/text-versions/ih,115_HR451_IH,HR451,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4851/text-versions/ih,114_HR4851_IH,HR4851,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3117/text-versions/ih,114_HR3117_IH,HR3117,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3433/text-versions/ih,115_HR3433_IH,HR3433,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4409/text-versions/ih,114_HR4409_IH,HR4409,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr705/text-versions/ih,115_HR705_IH,HR705,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3238/text-versions/ih,114_HR3238_IH,HR3238,HR,1,Bills,IH,1
114,./data/114/bills/s/s2034/text-versions/is,114_S2034_IS,S2034,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5827/text-versions/ih,114_HR5827_IH,HR5827,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2036/text-versions/ih,114_HR2036_IH,HR2036,HR,1,Bills,IH,1
114,./data/114/bills/s/s981/text-versions/is,114_S981_IS,S981,S,1,Bills,IS,1
113,./data/113/bills/s/s1116/text-versions/is,113_S1116_IS,S1116,S,1,Bills,IS,1
113,./data/113/bills/s/s116/text-versions/is,113_S116_IS,S116,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1904/text-versions/ih,115_HR1904_IH,HR1904,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2189/text-versions/ih,115_HR2189_IH,HR2189,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2919/text-versions/rh,113_HR2919_RH,HR2919,HR,1,Bills,RH,1
114,./data/114/bills/s/s2837/text-versions/pcs,114_S2837_PCS,S2837,S,1,Bills,PCS,1
115,./data/115/bills/s/s659/text-versions/is,115_S659_IS,S659,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5564/text-versions/ih,114_HR5564_IH,HR5564,HR,1,Bills,IH,1
114,./data/114/bills/s/s37/text-versions/is,114_S37_IS,S37,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1452/text-versions/rh,114_HR1452_RH,HR1452,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr2318/text-versions/rh,113_HR2318_RH,HR2318,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3538/text-versions/ih,114_HR3538_IH,HR3538,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2412/text-versions/ih,113_HR2412_IH,HR2412,HR,1,Bills,IH,1
114,./data/114/bills/s/s991/text-versions/is,114_S991_IS,S991,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1604/text-versions/ih,113_HR1604_IH,HR1604,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3931/text-versions/enr,114_HR3931_ENR,HR3931,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr4919/text-versions/rds,114_HR4919_RDS,HR4919,HR,1,Bills,RDS,1
114,./data/114/bills/hr/hr1018/text-versions/ih,114_HR1018_IH,HR1018,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1457/text-versions/ih,113_HR1457_IH,HR1457,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3365/text-versions/ih,114_HR3365_IH,HR3365,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3789/text-versions/ih,115_HR3789_IH,HR3789,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3313/text-versions/ih,114_HR3313_IH,HR3313,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6324/text-versions/ih,114_HR6324_IH,HR6324,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1521/text-versions/ih,114_HR1521_IH,HR1521,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2025/text-versions/ih,114_HR2025_IH,HR2025,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4895/text-versions/ih,114_HR4895_IH,HR4895,HR,1,Bills,IH,1
113,./data/113/bills/s/s276/text-versions/enr,113_S276_ENR,S276,S,1,Bills,ENR,1
113,./data/113/bills/hr/hr2614/text-versions/ih,113_HR2614_IH,HR2614,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4599/text-versions/rh,114_HR4599_RH,HR4599,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1785/text-versions/ih,114_HR1785_IH,HR1785,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr710/text-versions/ih,115_HR710_IH,HR710,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2636/text-versions/ih,113_HR2636_IH,HR2636,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4399/text-versions/ih,114_HR4399_IH,HR4399,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5563/text-versions/ih,113_HR5563_IH,HR5563,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5702/text-versions/ih,114_HR5702_IH,HR5702,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3380/text-versions/ih,113_HR3380_IH,HR3380,HR,1,Bills,IH,1
114,./data/114/bills/s/s3205/text-versions/is,114_S3205_IS,S3205,S,1,Bills,IS,1
113,./data/113/bills/s/s1886/text-versions/is,113_S1886_IS,S1886,S,1,Bills,IS,1
113,./data/113/bills/s/s755/text-versions/is,113_S755_IS,S755,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3449/text-versions/ih,114_HR3449_IH,HR3449,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2749/text-versions/rh,115_HR2749_RH,HR2749,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr1514/text-versions/ih,113_HR1514_IH,HR1514,HR,1,Bills,IH,1
115,./data/115/bills/s/s161/text-versions/is,115_S161_IS,S161,S,1,Bills,IS,1
114,./data/114/bills/s/s3208/text-versions/is,114_S3208_IS,S3208,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5746/text-versions/ih,113_HR5746_IH,HR5746,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr124/text-versions/ih,113_HR124_IH,HR124,HR,1,Bills,IH,1
115,./data/115/bills/s/s1512/text-versions/is,115_S1512_IS,S1512,S,1,Bills,IS,1
114,./data/114/bills/s/s1564/text-versions/is,114_S1564_IS,S1564,S,1,Bills,IS,1
113,./data/113/bills/hr/hr924/text-versions/ih,113_HR924_IH,HR924,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5621/text-versions/ih,113_HR5621_IH,HR5621,HR,1,Bills,IH,1
113,./data/113/bills/s/s1100/text-versions/is,113_S1100_IS,S1100,S,1,Bills,IS,1
113,./data/113/bills/s/s469/text-versions/is,113_S469_IS,S469,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1619/text-versions/ih,115_HR1619_IH,HR1619,HR,1,Bills,IH,1
113,./data/113/bills/s/s969/text-versions/is,113_S969_IS,S969,S,1,Bills,IS,1
114,./data/114/bills/s/s2985/text-versions/is,114_S2985_IS,S2985,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1794/text-versions/ih,114_HR1794_IH,HR1794,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr491/text-versions/ih,113_HR491_IH,HR491,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3743/text-versions/ih,113_HR3743_IH,HR3743,HR,1,Bills,IH,1
113,./data/113/bills/s/s1269/text-versions/is,113_S1269_IS,S1269,S,1,Bills,IS,1
114,./data/114/bills/s/s3048/text-versions/is,114_S3048_IS,S3048,S,1,Bills,IS,1
114,./data/114/bills/hr/hr981/text-versions/ih,114_HR981_IH,HR981,HR,1,Bills,IH,1
113,./data/113/bills/s/s917/text-versions/is,113_S917_IS,S917,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5719/text-versions/rh,114_HR5719_RH,HR5719,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5144/text-versions/ih,113_HR5144_IH,HR5144,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3105/text-versions/ih,115_HR3105_IH,HR3105,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1533/text-versions/ih,114_HR1533_IH,HR1533,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4346/text-versions/ih,113_HR4346_IH,HR4346,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr557/text-versions/ih,114_HR557_IH,HR557,HR,1,Bills,IH,1
115,./data/115/bills/s/s366/text-versions/is,115_S366_IS,S366,S,1,Bills,IS,1
115,./data/115/bills/s/s138/text-versions/is,115_S138_IS,S138,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6240/text-versions/ih,114_HR6240_IH,HR6240,HR,1,Bills,IH,1
114,./data/114/bills/s/s1694/text-versions/is,114_S1694_IS,S1694,S,1,Bills,IS,1
113,./data/113/bills/s/s1082/text-versions/is,113_S1082_IS,S1082,S,1,Bills,IS,1
115,./data/115/bills/s/s182/text-versions/is,115_S182_IS,S182,S,1,Bills,IS,1
114,./data/114/bills/s/s2954/text-versions/is,114_S2954_IS,S2954,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5381/text-versions/ih,114_HR5381_IH,HR5381,HR,1,Bills,IH,1
115,./data/115/bills/s/s638/text-versions/is,115_S638_IS,S638,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4701/text-versions/rh,113_HR4701_RH,HR4701,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3671/text-versions/ih,114_HR3671_IH,HR3671,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5426/text-versions/ih,114_HR5426_IH,HR5426,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2425/text-versions/ih,113_HR2425_IH,HR2425,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5654/text-versions/ih,114_HR5654_IH,HR5654,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1032/text-versions/ih,115_HR1032_IH,HR1032,HR,1,Bills,IH,1
115,./data/115/bills/s/s1587/text-versions/is,115_S1587_IS,S1587,S,1,Bills,IS,1
113,./data/113/bills/hr/hr328/text-versions/rh,113_HR328_RH,HR328,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5825/text-versions/ih,113_HR5825_IH,HR5825,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr726/text-versions/ih,114_HR726_IH,HR726,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4883/text-versions/ih,113_HR4883_IH,HR4883,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4167/text-versions/rh,114_HR4167_RH,HR4167,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1111/text-versions/ih,114_HR1111_IH,HR1111,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6201/text-versions/ih,114_HR6201_IH,HR6201,HR,1,Bills,IH,1
114,./data/114/bills/s/s3182/text-versions/is,114_S3182_IS,S3182,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1464/text-versions/ih,113_HR1464_IH,HR1464,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6159/text-versions/ih,114_HR6159_IH,HR6159,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3632/text-versions/ih,114_HR3632_IH,HR3632,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr941/text-versions/ih,113_HR941_IH,HR941,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr99/text-versions/ih,114_HR99_IH,HR99,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1386/text-versions/ih,113_HR1386_IH,HR1386,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5473/text-versions/ih,113_HR5473_IH,HR5473,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5254/text-versions/ih,113_HR5254_IH,HR5254,HR,1,Bills,IH,1
113,./data/113/bills/s/s623/text-versions/is,113_S623_IS,S623,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4428/text-versions/ih,114_HR4428_IH,HR4428,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2892/text-versions/ih,113_HR2892_IH,HR2892,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1369/text-versions/ih,114_HR1369_IH,HR1369,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1079/text-versions/ih,115_HR1079_IH,HR1079,HR,1,Bills,IH,1
113,./data/113/bills/s/s1164/text-versions/is,113_S1164_IS,S1164,S,1,Bills,IS,1
115,./data/115/bills/hr/hr631/text-versions/ih,115_HR631_IH,HR631,HR,1,Bills,IH,1
114,./data/114/bills/s/s2783/text-versions/is,114_S2783_IS,S2783,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3248/text-versions/ih,114_HR3248_IH,HR3248,HR,1,Bills,IH,1
113,./data/113/bills/s/s447/text-versions/is,113_S447_IS,S447,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2302/text-versions/ih,115_HR2302_IH,HR2302,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr471/text-versions/ih,115_HR471_IH,HR471,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3917/text-versions/ih,114_HR3917_IH,HR3917,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5055/text-versions/rh,114_HR5055_RH,HR5055,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr4409/text-versions/ih,113_HR4409_IH,HR4409,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1084/text-versions/ih,115_HR1084_IH,HR1084,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2316/text-versions/ih,113_HR2316_IH,HR2316,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1272/text-versions/ih,114_HR1272_IH,HR1272,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5188/text-versions/ih,114_HR5188_IH,HR5188,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3105/text-versions/ih,114_HR3105_IH,HR3105,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr354/text-versions/ih,115_HR354_IH,HR354,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4334/text-versions/ih,114_HR4334_IH,HR4334,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3672/text-versions/ih,115_HR3672_IH,HR3672,HR,1,Bills,IH,1
114,./data/114/bills/s/s2678/text-versions/is,114_S2678_IS,S2678,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3714/text-versions/ih,114_HR3714_IH,HR3714,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr261/text-versions/ih,115_HR261_IH,HR261,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5386/text-versions/ih,113_HR5386_IH,HR5386,HR,1,Bills,IH,1
113,./data/113/bills/s/s45/text-versions/is,113_S45_IS,S45,S,1,Bills,IS,1
113,./data/113/bills/s/s1707/text-versions/is,113_S1707_IS,S1707,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1200/text-versions/ih,114_HR1200_IH,HR1200,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1781/text-versions/ih,114_HR1781_IH,HR1781,HR,1,Bills,IH,1
113,./data/113/bills/s/s745/text-versions/is,113_S745_IS,S745,S,1,Bills,IS,1
115,./data/115/bills/s/s38/text-versions/is,115_S38_IS,S38,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5197/text-versions/ih,113_HR5197_IH,HR5197,HR,1,Bills,IH,1
115,./data/115/bills/s/s1240/text-versions/is,115_S1240_IS,S1240,S,1,Bills,IS,1
114,./data/114/bills/s/s252/text-versions/is,114_S252_IS,S252,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2261/text-versions/rh,114_HR2261_RH,HR2261,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3046/text-versions/ih,114_HR3046_IH,HR3046,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr95/text-versions/ih,113_HR95_IH,HR95,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr57/text-versions/ih,115_HR57_IH,HR57,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3957/text-versions/enr,113_HR3957_ENR,HR3957,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr3403/text-versions/ih,113_HR3403_IH,HR3403,HR,1,Bills,IH,1
114,./data/114/bills/s/s1383/text-versions/is,114_S1383_IS,S1383,S,1,Bills,IS,1
115,./data/115/bills/hr/hr59/text-versions/ih,115_HR59_IH,HR59,HR,1,Bills,IH,1
114,./data/114/bills/s/s1920/text-versions/is,114_S1920_IS,S1920,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1570/text-versions/ih,113_HR1570_IH,HR1570,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2332/text-versions/ih,113_HR2332_IH,HR2332,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5843/text-versions/rh,114_HR5843_RH,HR5843,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr248/text-versions/ih,114_HR248_IH,HR248,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2122/text-versions/rh,113_HR2122_RH,HR2122,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr2274/text-versions/rh,113_HR2274_RH,HR2274,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr3823/text-versions/ih,113_HR3823_IH,HR3823,HR,1,Bills,IH,1
114,./data/114/bills/s/s2771/text-versions/is,114_S2771_IS,S2771,S,1,Bills,IS,1
113,./data/113/bills/s/s94/text-versions/is,113_S94_IS,S94,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3217/text-versions/ih,114_HR3217_IH,HR3217,HR,1,Bills,IH,1
115,./data/115/bills/s/s1335/text-versions/is,115_S1335_IS,S1335,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5356/text-versions/ih,113_HR5356_IH,HR5356,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3246/text-versions/ih,113_HR3246_IH,HR3246,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6232/text-versions/ih,114_HR6232_IH,HR6232,HR,1,Bills,IH,1
113,./data/113/bills/s/s2645/text-versions/is,113_S2645_IS,S2645,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1585/text-versions/ih,114_HR1585_IH,HR1585,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3589/text-versions/ih,113_HR3589_IH,HR3589,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5833/text-versions/ih,114_HR5833_IH,HR5833,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2776/text-versions/ih,114_HR2776_IH,HR2776,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1027/text-versions/ih,115_HR1027_IH,HR1027,HR,1,Bills,IH,1
114,./data/114/bills/s/s1446/text-versions/is,114_S1446_IS,S1446,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3853/text-versions/ih,113_HR3853_IH,HR3853,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1926/text-versions/ih,115_HR1926_IH,HR1926,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1512/text-versions/ih,113_HR1512_IH,HR1512,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3811/text-versions/ih,114_HR3811_IH,HR3811,HR,1,Bills,IH,1
113,./data/113/bills/s/s2656/text-versions/is,113_S2656_IS,S2656,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5314/text-versions/ih,113_HR5314_IH,HR5314,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4228/text-versions/ih,114_HR4228_IH,HR4228,HR,1,Bills,IH,1
114,./data/114/bills/s/s3508/text-versions/is,114_S3508_IS,S3508,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2974/text-versions/ih,114_HR2974_IH,HR2974,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3656/text-versions/ih,114_HR3656_IH,HR3656,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5901/text-versions/ih,114_HR5901_IH,HR5901,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4737/text-versions/ih,114_HR4737_IH,HR4737,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5160/text-versions/ih,113_HR5160_IH,HR5160,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2402/text-versions/ih,114_HR2402_IH,HR2402,HR,1,Bills,IH,1
114,./data/114/bills/s/s1109/text-versions/rh,114_S1109_RH,S1109,S,1,Bills,RH,1
113,./data/113/bills/hr/hr3665/text-versions/ih,113_HR3665_IH,HR3665,HR,1,Bills,IH,1
114,./data/114/bills/s/s18/text-versions/is,114_S18_IS,S18,S,1,Bills,IS,1
114,./data/114/bills/s/s2241/text-versions/is,114_S2241_IS,S2241,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4890/text-versions/rh,114_HR4890_RH,HR4890,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2144/text-versions/ih,114_HR2144_IH,HR2144,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2433/text-versions/ih,114_HR2433_IH,HR2433,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1072/text-versions/ih,115_HR1072_IH,HR1072,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5940/text-versions/ih,114_HR5940_IH,HR5940,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr734/text-versions/ih,113_HR734_IH,HR734,HR,1,Bills,IH,1
114,./data/114/bills/s/s3309/text-versions/is,114_S3309_IS,S3309,S,1,Bills,IS,1
115,./data/115/bills/s/s71/text-versions/is,115_S71_IS,S71,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1939/text-versions/ih,114_HR1939_IH,HR1939,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1555/text-versions/ih,114_HR1555_IH,HR1555,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5005/text-versions/ih,113_HR5005_IH,HR5005,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1800/text-versions/ih,113_HR1800_IH,HR1800,HR,1,Bills,IH,1
114,./data/114/bills/s/s2372/text-versions/is,114_S2372_IS,S2372,S,1,Bills,IS,1
113,./data/113/bills/s/s2306/text-versions/is,113_S2306_IS,S2306,S,1,Bills,IS,1
114,./data/114/bills/s/s2472/text-versions/is,114_S2472_IS,S2472,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2010/text-versions/ih,113_HR2010_IH,HR2010,HR,1,Bills,IH,1
115,./data/115/bills/s/s1376/text-versions/is,115_S1376_IS,S1376,S,1,Bills,IS,1
114,./data/114/bills/s/s1345/text-versions/is,114_S1345_IS,S1345,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4622/text-versions/ih,113_HR4622_IH,HR4622,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5015/text-versions/ih,113_HR5015_IH,HR5015,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5076/text-versions/ih,113_HR5076_IH,HR5076,HR,1,Bills,IH,1
114,./data/114/bills/s/s1205/text-versions/is,114_S1205_IS,S1205,S,1,Bills,IS,1
115,./data/115/bills/s/s494/text-versions/is,115_S494_IS,S494,S,1,Bills,IS,1
115,./data/115/bills/hr/hr299/text-versions/ih,115_HR299_IH,HR299,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5446/text-versions/ih,113_HR5446_IH,HR5446,HR,1,Bills,IH,1
114,./data/114/bills/s/s2367/text-versions/is,114_S2367_IS,S2367,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2309/text-versions/ih,115_HR2309_IH,HR2309,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5986/text-versions/ih,114_HR5986_IH,HR5986,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1466/text-versions/ih,115_HR1466_IH,HR1466,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr66/text-versions/ih,114_HR66_IH,HR66,HR,1,Bills,IH,1
114,./data/114/bills/s/s596/text-versions/is,114_S596_IS,S596,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1710/text-versions/ih,113_HR1710_IH,HR1710,HR,1,Bills,IH,1
114,./data/114/bills/s/s2642/text-versions/is,114_S2642_IS,S2642,S,1,Bills,IS,1
115,./data/115/bills/hr/hr2008/text-versions/ih,115_HR2008_IH,HR2008,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5758/text-versions/ih,114_HR5758_IH,HR5758,HR,1,Bills,IH,1
113,./data/113/bills/s/s2552/text-versions/is,113_S2552_IS,S2552,S,1,Bills,IS,1
113,./data/113/bills/s/s1922/text-versions/is,113_S1922_IS,S1922,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2920/text-versions/ih,114_HR2920_IH,HR2920,HR,1,Bills,IH,1
113,./data/113/bills/s/s2455/text-versions/is,113_S2455_IS,S2455,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1907/text-versions/rh,114_HR1907_RH,HR1907,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2702/text-versions/ih,114_HR2702_IH,HR2702,HR,1,Bills,IH,1
114,./data/114/bills/s/s2336/text-versions/is,114_S2336_IS,S2336,S,1,Bills,IS,1
115,./data/115/bills/hr/hr72/text-versions/enr,115_HR72_ENR,HR72,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr2775/text-versions/ih,114_HR2775_IH,HR2775,HR,1,Bills,IH,1
113,./data/113/bills/s/s301/text-versions/is,113_S301_IS,S301,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3644/text-versions/ih,114_HR3644_IH,HR3644,HR,1,Bills,IH,1
115,./data/115/bills/s/s778/text-versions/is,115_S778_IS,S778,S,1,Bills,IS,1
113,./data/113/bills/s/s1373/text-versions/is,113_S1373_IS,S1373,S,1,Bills,IS,1
114,./data/114/bills/s/s885/text-versions/is,114_S885_IS,S885,S,1,Bills,IS,1
115,./data/115/bills/hr/hr223/text-versions/ih,115_HR223_IH,HR223,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5835/text-versions/ih,113_HR5835_IH,HR5835,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr883/text-versions/rh,115_HR883_RH,HR883,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1809/text-versions/ih,114_HR1809_IH,HR1809,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr384/text-versions/ih,115_HR384_IH,HR384,HR,1,Bills,IH,1
114,./data/114/bills/s/s2182/text-versions/pcs,114_S2182_PCS,S2182,S,1,Bills,PCS,1
115,./data/115/bills/hr/hr85/text-versions/ih,115_HR85_IH,HR85,HR,1,Bills,IH,1
113,./data/113/bills/s/s620/text-versions/is,113_S620_IS,S620,S,1,Bills,IS,1
115,./data/115/bills/hr/hr390/text-versions/ih,115_HR390_IH,HR390,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1907/text-versions/ih,113_HR1907_IH,HR1907,HR,1,Bills,IH,1
114,./data/114/bills/s/s3516/text-versions/pcs,114_S3516_PCS,S3516,S,1,Bills,PCS,1
115,./data/115/bills/hr/hr3021/text-versions/ih,115_HR3021_IH,HR3021,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5610/text-versions/ih,113_HR5610_IH,HR5610,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1594/text-versions/ih,114_HR1594_IH,HR1594,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr328/text-versions/ih,114_HR328_IH,HR328,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1081/text-versions/ih,114_HR1081_IH,HR1081,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3432/text-versions/ih,113_HR3432_IH,HR3432,HR,1,Bills,IH,1
114,./data/114/bills/s/s3097/text-versions/is,114_S3097_IS,S3097,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6370/text-versions/ih,114_HR6370_IH,HR6370,HR,1,Bills,IH,1
