Congress,Number,Directory,ID,Subtype,Summary,Type,Version
115,S304,./data/115/bills/s/s304/text-versions/is,115_S304_IS,S,1,Bills,IS
115,HR1143,./data/115/bills/hr/hr1143/text-versions/ih,115_HR1143_IH,HR,1,Bills,IH
115,HR1856,./data/115/bills/hr/hr1856/text-versions/ih,115_HR1856_IH,HR,1,Bills,IH
115,S225,./data/115/bills/s/s225/text-versions/is,115_S225_IS,S,1,Bills,IS
115,HCONRES26,./data/115/bills/hconres/hconres26/text-versions/ih,115_HCONRES26_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR2699,./data/115/bills/hr/hr2699/text-versions/ih,115_HR2699_IH,HR,1,Bills,IH
115,HR1964,./data/115/bills/hr/hr1964/text-versions/ih,115_HR1964_IH,HR,1,Bills,IH
115,SRES72,./data/115/bills/sres/sres72/text-versions/is,115_SRES72_IS,SRES,1,Simple Resolutions,IS
115,HR3794,./data/115/bills/hr/hr3794/text-versions/ih,115_HR3794_IH,HR,1,Bills,IH
115,HRES121,./data/115/bills/hres/hres121/text-versions/ih,115_HRES121_IH,HRES,1,Simple Resolutions,IH
115,HR2828,./data/115/bills/hr/hr2828/text-versions/ih,115_HR2828_IH,HR,1,Bills,IH
115,S1751,./data/115/bills/s/s1751/text-versions/is,115_S1751_IS,S,1,Bills,IS
115,HR252,./data/115/bills/hr/hr252/text-versions/ih,115_HR252_IH,HR,1,Bills,IH
115,HR2640,./data/115/bills/hr/hr2640/text-versions/ih,115_HR2640_IH,HR,1,Bills,IH
115,S461,./data/115/bills/s/s461/text-versions/is,115_S461_IS,S,1,Bills,IS
115,HR569,./data/115/bills/hr/hr569/text-versions/ih,115_HR569_IH,HR,1,Bills,IH
115,HR1367,./data/115/bills/hr/hr1367/text-versions/rh,115_HR1367_RH,HR,1,Bills,RH
115,HR2716,./data/115/bills/hr/hr2716/text-versions/ih,115_HR2716_IH,HR,1,Bills,IH
115,S44,./data/115/bills/s/s44/text-versions/is,115_S44_IS,S,1,Bills,IS
115,HRES39,./data/115/bills/hres/hres39/text-versions/eh,115_HRES39_EH,HRES,1,Simple Resolutions,EH
115,HRES288,./data/115/bills/hres/hres288/text-versions/ih,115_HRES288_IH,HRES,1,Simple Resolutions,IH
115,HR1286,./data/115/bills/hr/hr1286/text-versions/ih,115_HR1286_IH,HR,1,Bills,IH
115,HR2345,./data/115/bills/hr/hr2345/text-versions/ih,115_HR2345_IH,HR,1,Bills,IH
115,HR1163,./data/115/bills/hr/hr1163/text-versions/ih,115_HR1163_IH,HR,1,Bills,IH
115,HRES26,./data/115/bills/hres/hres26/text-versions/ih,115_HRES26_IH,HRES,1,Simple Resolutions,IH
115,HR512,./data/115/bills/hr/hr512/text-versions/ih,115_HR512_IH,HR,1,Bills,IH
115,HRES71,./data/115/bills/hres/hres71/text-versions/rh,115_HRES71_RH,HRES,1,Simple Resolutions,RH
115,S50,./data/115/bills/s/s50/text-versions/is,115_S50_IS,S,1,Bills,IS
115,HR914,./data/115/bills/hr/hr914/text-versions/ih,115_HR914_IH,HR,1,Bills,IH
115,S703,./data/115/bills/s/s703/text-versions/is,115_S703_IS,S,1,Bills,IS
115,HR1299,./data/115/bills/hr/hr1299/text-versions/ih,115_HR1299_IH,HR,1,Bills,IH
115,HR1032,./data/115/bills/hr/hr1032/text-versions/ih,115_HR1032_IH,HR,1,Bills,IH
115,HR291,./data/115/bills/hr/hr291/text-versions/ih,115_HR291_IH,HR,1,Bills,IH
115,HR2134,./data/115/bills/hr/hr2134/text-versions/ih,115_HR2134_IH,HR,1,Bills,IH
115,S686,./data/115/bills/s/s686/text-versions/is,115_S686_IS,S,1,Bills,IS
115,S1620,./data/115/bills/s/s1620/text-versions/is,115_S1620_IS,S,1,Bills,IS
115,HR354,./data/115/bills/hr/hr354/text-versions/ih,115_HR354_IH,HR,1,Bills,IH
115,HR1574,./data/115/bills/hr/hr1574/text-versions/ih,115_HR1574_IH,HR,1,Bills,IH
115,S945,./data/115/bills/s/s945/text-versions/is,115_S945_IS,S,1,Bills,IS
115,S1487,./data/115/bills/s/s1487/text-versions/is,115_S1487_IS,S,1,Bills,IS
115,S276,./data/115/bills/s/s276/text-versions/is,115_S276_IS,S,1,Bills,IS
115,S112,./data/115/bills/s/s112/text-versions/is,115_S112_IS,S,1,Bills,IS
115,HR783,./data/115/bills/hr/hr783/text-versions/ih,115_HR783_IH,HR,1,Bills,IH
115,HR1039,./data/115/bills/hr/hr1039/text-versions/rh,115_HR1039_RH,HR,1,Bills,RH
115,HR1191,./data/115/bills/hr/hr1191/text-versions/ih,115_HR1191_IH,HR,1,Bills,IH
115,HR1910,./data/115/bills/hr/hr1910/text-versions/ih,115_HR1910_IH,HR,1,Bills,IH
115,HR2860,./data/115/bills/hr/hr2860/text-versions/ih,115_HR2860_IH,HR,1,Bills,IH
115,HR1137,./data/115/bills/hr/hr1137/text-versions/ih,115_HR1137_IH,HR,1,Bills,IH
115,HR3433,./data/115/bills/hr/hr3433/text-versions/ih,115_HR3433_IH,HR,1,Bills,IH
115,HR2673,./data/115/bills/hr/hr2673/text-versions/ih,115_HR2673_IH,HR,1,Bills,IH
115,HR2778,./data/115/bills/hr/hr2778/text-versions/ih,115_HR2778_IH,HR,1,Bills,IH
115,HR1142,./data/115/bills/hr/hr1142/text-versions/ih,115_HR1142_IH,HR,1,Bills,IH
115,HR1917,./data/115/bills/hr/hr1917/text-versions/ih,115_HR1917_IH,HR,1,Bills,IH
115,S1316,./data/115/bills/s/s1316/text-versions/is,115_S1316_IS,S,1,Bills,IS
115,HR2609,./data/115/bills/hr/hr2609/text-versions/ih,115_HR2609_IH,HR,1,Bills,IH
115,HR948,./data/115/bills/hr/hr948/text-versions/ih,115_HR948_IH,HR,1,Bills,IH
115,SJRES41,./data/115/bills/sjres/sjres41/text-versions/pcs,115_SJRES41_PCS,SJRES,1,Joint Resolutions,PCS
115,HR1634,./data/115/bills/hr/hr1634/text-versions/ih,115_HR1634_IH,HR,1,Bills,IH
115,HR720,./data/115/bills/hr/hr720/text-versions/rh,115_HR720_RH,HR,1,Bills,RH
115,SRES119,./data/115/bills/sres/sres119/text-versions/is,115_SRES119_IS,SRES,1,Simple Resolutions,IS
115,S175,./data/115/bills/s/s175/text-versions/is,115_S175_IS,S,1,Bills,IS
115,SRES18,./data/115/bills/sres/sres18/text-versions/is,115_SRES18_IS,SRES,1,Simple Resolutions,IS
115,HR940,./data/115/bills/hr/hr940/text-versions/ih,115_HR940_IH,HR,1,Bills,IH
115,HRES450,./data/115/bills/hres/hres450/text-versions/ih,115_HRES450_IH,HRES,1,Simple Resolutions,IH
115,S868,./data/115/bills/s/s868/text-versions/is,115_S868_IS,S,1,Bills,IS
115,SRES209,./data/115/bills/sres/sres209/text-versions/is,115_SRES209_IS,SRES,1,Simple Resolutions,IS
115,HR1718,./data/115/bills/hr/hr1718/text-versions/ih,115_HR1718_IH,HR,1,Bills,IH
115,HR3117,./data/115/bills/hr/hr3117/text-versions/ih,115_HR3117_IH,HR,1,Bills,IH
115,HR2626,./data/115/bills/hr/hr2626/text-versions/ih,115_HR2626_IH,HR,1,Bills,IH
115,HR1950,./data/115/bills/hr/hr1950/text-versions/ih,115_HR1950_IH,HR,1,Bills,IH
115,S1284,./data/115/bills/s/s1284/text-versions/is,115_S1284_IS,S,1,Bills,IS
115,HR2555,./data/115/bills/hr/hr2555/text-versions/ih,115_HR2555_IH,HR,1,Bills,IH
115,HR2322,./data/115/bills/hr/hr2322/text-versions/ih,115_HR2322_IH,HR,1,Bills,IH
115,S1860,./data/115/bills/s/s1860/text-versions/is,115_S1860_IS,S,1,Bills,IS
115,HRES3,./data/115/bills/hres/hres3/text-versions/eh,115_HRES3_EH,HRES,1,Simple Resolutions,EH
115,HR604,./data/115/bills/hr/hr604/text-versions/ih,115_HR604_IH,HR,1,Bills,IH
115,S31,./data/115/bills/s/s31/text-versions/is,115_S31_IS,S,1,Bills,IS
115,S472,./data/115/bills/s/s472/text-versions/is,115_S472_IS,S,1,Bills,IS
115,S506,./data/115/bills/s/s506/text-versions/is,115_S506_IS,S,1,Bills,IS
115,S802,./data/115/bills/s/s802/text-versions/is,115_S802_IS,S,1,Bills,IS
115,HR311,./data/115/bills/hr/hr311/text-versions/ih,115_HR311_IH,HR,1,Bills,IH
115,S712,./data/115/bills/s/s712/text-versions/is,115_S712_IS,S,1,Bills,IS
115,HR174,./data/115/bills/hr/hr174/text-versions/ih,115_HR174_IH,HR,1,Bills,IH
115,S504,./data/115/bills/s/s504/text-versions/enr,115_S504_ENR,S,1,Bills,ENR
115,HR124,./data/115/bills/hr/hr124/text-versions/ih,115_HR124_IH,HR,1,Bills,IH
115,S926,./data/115/bills/s/s926/text-versions/is,115_S926_IS,S,1,Bills,IS
115,S862,./data/115/bills/s/s862/text-versions/is,115_S862_IS,S,1,Bills,IS
115,HR499,./data/115/bills/hr/hr499/text-versions/ih,115_HR499_IH,HR,1,Bills,IH
115,HJRES87,./data/115/bills/hjres/hjres87/text-versions/ih,115_HJRES87_IH,HJRES,1,Joint Resolutions,IH
115,HR69,./data/115/bills/hr/hr69/text-versions/ih,115_HR69_IH,HR,1,Bills,IH
115,HR1086,./data/115/bills/hr/hr1086/text-versions/ih,115_HR1086_IH,HR,1,Bills,IH
115,S481,./data/115/bills/s/s481/text-versions/is,115_S481_IS,S,1,Bills,IS
115,SRES177,./data/115/bills/sres/sres177/text-versions/ats,115_SRES177_ATS,SRES,1,Simple Resolutions,ATS
115,SRES110,./data/115/bills/sres/sres110/text-versions/is,115_SRES110_IS,SRES,1,Simple Resolutions,IS
115,HR1843,./data/115/bills/hr/hr1843/text-versions/rh,115_HR1843_RH,HR,1,Bills,RH
115,HRES466,./data/115/bills/hres/hres466/text-versions/ih,115_HRES466_IH,HRES,1,Simple Resolutions,IH
115,S394,./data/115/bills/s/s394/text-versions/is,115_S394_IS,S,1,Bills,IS
115,S323,./data/115/bills/s/s323/text-versions/is,115_S323_IS,S,1,Bills,IS
115,HR611,./data/115/bills/hr/hr611/text-versions/ih,115_HR611_IH,HR,1,Bills,IH
115,HR1014,./data/115/bills/hr/hr1014/text-versions/ih,115_HR1014_IH,HR,1,Bills,IH
115,SRES179,./data/115/bills/sres/sres179/text-versions/is,115_SRES179_IS,SRES,1,Simple Resolutions,IS
115,HR980,./data/115/bills/hr/hr980/text-versions/ih,115_HR980_IH,HR,1,Bills,IH
115,HR765,./data/115/bills/hr/hr765/text-versions/ih,115_HR765_IH,HR,1,Bills,IH
115,HR1324,./data/115/bills/hr/hr1324/text-versions/ih,115_HR1324_IH,HR,1,Bills,IH
115,S416,./data/115/bills/s/s416/text-versions/is,115_S416_IS,S,1,Bills,IS
115,HR981,./data/115/bills/hr/hr981/text-versions/ih,115_HR981_IH,HR,1,Bills,IH
115,HR1383,./data/115/bills/hr/hr1383/text-versions/ih,115_HR1383_IH,HR,1,Bills,IH
115,HRES360,./data/115/bills/hres/hres360/text-versions/ih,115_HRES360_IH,HRES,1,Simple Resolutions,IH
115,HR2309,./data/115/bills/hr/hr2309/text-versions/ih,115_HR2309_IH,HR,1,Bills,IH
115,HJRES105,./data/115/bills/hjres/hjres105/text-versions/ih,115_HJRES105_IH,HJRES,1,Joint Resolutions,IH
115,HR315,./data/115/bills/hr/hr315/text-versions/ih,115_HR315_IH,HR,1,Bills,IH
115,HR2240,./data/115/bills/hr/hr2240/text-versions/ih,115_HR2240_IH,HR,1,Bills,IH
115,S271,./data/115/bills/s/s271/text-versions/is,115_S271_IS,S,1,Bills,IS
115,S644,./data/115/bills/s/s644/text-versions/is,115_S644_IS,S,1,Bills,IS
115,HR2462,./data/115/bills/hr/hr2462/text-versions/ih,115_HR2462_IH,HR,1,Bills,IH
115,HR643,./data/115/bills/hr/hr643/text-versions/ih,115_HR643_IH,HR,1,Bills,IH
115,HRES504,./data/115/bills/hres/hres504/text-versions/rh,115_HRES504_RH,HRES,1,Simple Resolutions,RH
115,HJRES84,./data/115/bills/hjres/hjres84/text-versions/ih,115_HJRES84_IH,HJRES,1,Joint Resolutions,IH
115,HR892,./data/115/bills/hr/hr892/text-versions/ih,115_HR892_IH,HR,1,Bills,IH
115,SRES219,./data/115/bills/sres/sres219/text-versions/is,115_SRES219_IS,SRES,1,Simple Resolutions,IS
115,S85,./data/115/bills/s/s85/text-versions/is,115_S85_IS,S,1,Bills,IS
115,HR1624,./data/115/bills/hr/hr1624/text-versions/rh,115_HR1624_RH,HR,1,Bills,RH
115,HR125,./data/115/bills/hr/hr125/text-versions/ih,115_HR125_IH,HR,1,Bills,IH
115,SRES249,./data/115/bills/sres/sres249/text-versions/ats,115_SRES249_ATS,SRES,1,Simple Resolutions,ATS
115,HRES37,./data/115/bills/hres/hres37/text-versions/eh,115_HRES37_EH,HRES,1,Simple Resolutions,EH
115,HRES271,./data/115/bills/hres/hres271/text-versions/ih,115_HRES271_IH,HRES,1,Simple Resolutions,IH
115,HR1427,./data/115/bills/hr/hr1427/text-versions/ih,115_HR1427_IH,HR,1,Bills,IH
115,HR89,./data/115/bills/hr/hr89/text-versions/ih,115_HR89_IH,HR,1,Bills,IH
115,S524,./data/115/bills/s/s524/text-versions/is,115_S524_IS,S,1,Bills,IS
115,HRES421,./data/115/bills/hres/hres421/text-versions/ih,115_HRES421_IH,HRES,1,Simple Resolutions,IH
115,HR427,./data/115/bills/hr/hr427/text-versions/ih,115_HR427_IH,HR,1,Bills,IH
115,S973,./data/115/bills/s/s973/text-versions/is,115_S973_IS,S,1,Bills,IS
115,S78,./data/115/bills/s/s78/text-versions/is,115_S78_IS,S,1,Bills,IS
115,HR985,./data/115/bills/hr/hr985/text-versions/rh,115_HR985_RH,HR,1,Bills,RH
115,HR2000,./data/115/bills/hr/hr2000/text-versions/ih,115_HR2000_IH,HR,1,Bills,IH
115,HR1438,./data/115/bills/hr/hr1438/text-versions/ih,115_HR1438_IH,HR,1,Bills,IH
115,HR837,./data/115/bills/hr/hr837/text-versions/ih,115_HR837_IH,HR,1,Bills,IH
115,HR356,./data/115/bills/hr/hr356/text-versions/ih,115_HR356_IH,HR,1,Bills,IH
115,HR1665,./data/115/bills/hr/hr1665/text-versions/rh,115_HR1665_RH,HR,1,Bills,RH
115,HR2760,./data/115/bills/hr/hr2760/text-versions/ih,115_HR2760_IH,HR,1,Bills,IH
115,SCONRES15,./data/115/bills/sconres/sconres15/text-versions/is,115_SCONRES15_IS,SCONRES,1,Concurrent Resolutions,IS
115,S1619,./data/115/bills/s/s1619/text-versions/is,115_S1619_IS,S,1,Bills,IS
115,HR2636,./data/115/bills/hr/hr2636/text-versions/ih,115_HR2636_IH,HR,1,Bills,IH
115,HR1229,./data/115/bills/hr/hr1229/text-versions/ih,115_HR1229_IH,HR,1,Bills,IH
115,SRES65,./data/115/bills/sres/sres65/text-versions/ats,115_SRES65_ATS,SRES,1,Simple Resolutions,ATS
115,S274,./data/115/bills/s/s274/text-versions/pcs,115_S274_PCS,S,1,Bills,PCS
115,HR2888,./data/115/bills/hr/hr2888/text-versions/ih,115_HR2888_IH,HR,1,Bills,IH
115,HRES236,./data/115/bills/hres/hres236/text-versions/ih,115_HRES236_IH,HRES,1,Simple Resolutions,IH
115,HR2530,./data/115/bills/hr/hr2530/text-versions/ih,115_HR2530_IH,HR,1,Bills,IH
115,HR3833,./data/115/bills/hr/hr3833/text-versions/ih,115_HR3833_IH,HR,1,Bills,IH
115,SRES214,./data/115/bills/sres/sres214/text-versions/is,115_SRES214_IS,SRES,1,Simple Resolutions,IS
115,HR136,./data/115/bills/hr/hr136/text-versions/ih,115_HR136_IH,HR,1,Bills,IH
115,HR1388,./data/115/bills/hr/hr1388/text-versions/ih,115_HR1388_IH,HR,1,Bills,IH
115,HR1384,./data/115/bills/hr/hr1384/text-versions/ih,115_HR1384_IH,HR,1,Bills,IH
115,HR3856,./data/115/bills/hr/hr3856/text-versions/ih,115_HR3856_IH,HR,1,Bills,IH
115,HR3650,./data/115/bills/hr/hr3650/text-versions/ih,115_HR3650_IH,HR,1,Bills,IH
115,HR448,./data/115/bills/hr/hr448/text-versions/ih,115_HR448_IH,HR,1,Bills,IH
115,SRES81,./data/115/bills/sres/sres81/text-versions/is,115_SRES81_IS,SRES,1,Simple Resolutions,IS
115,S812,./data/115/bills/s/s812/text-versions/is,115_S812_IS,S,1,Bills,IS
115,HR1247,./data/115/bills/hr/hr1247/text-versions/ih,115_HR1247_IH,HR,1,Bills,IH
115,S1102,./data/115/bills/s/s1102/text-versions/is,115_S1102_IS,S,1,Bills,IS
115,HR3190,./data/115/bills/hr/hr3190/text-versions/ih,115_HR3190_IH,HR,1,Bills,IH
115,S1672,./data/115/bills/s/s1672/text-versions/is,115_S1672_IS,S,1,Bills,IS
115,HR2223,./data/115/bills/hr/hr2223/text-versions/ih,115_HR2223_IH,HR,1,Bills,IH
115,HR2007,./data/115/bills/hr/hr2007/text-versions/ih,115_HR2007_IH,HR,1,Bills,IH
115,HCONRES71,./data/115/bills/hconres/hconres71/text-versions/rh,115_HCONRES71_RH,HCONRES,1,Concurrent Resolutions,RH
115,HR821,./data/115/bills/hr/hr821/text-versions/ih,115_HR821_IH,HR,1,Bills,IH
115,S599,./data/115/bills/s/s599/text-versions/is,115_S599_IS,S,1,Bills,IS
115,S687,./data/115/bills/s/s687/text-versions/is,115_S687_IS,S,1,Bills,IS
115,SRES258,./data/115/bills/sres/sres258/text-versions/ats,115_SRES258_ATS,SRES,1,Simple Resolutions,ATS
115,HR935,./data/115/bills/hr/hr935/text-versions/ih,115_HR935_IH,HR,1,Bills,IH
115,S727,./data/115/bills/s/s727/text-versions/is,115_S727_IS,S,1,Bills,IS
115,S36,./data/115/bills/s/s36/text-versions/is,115_S36_IS,S,1,Bills,IS
115,S1866,./data/115/bills/s/s1866/text-versions/cps,115_S1866_CPS,S,1,Bills,CPS
115,HR1278,./data/115/bills/hr/hr1278/text-versions/ih,115_HR1278_IH,HR,1,Bills,IH
115,S346,./data/115/bills/s/s346/text-versions/is,115_S346_IS,S,1,Bills,IS
115,HR2448,./data/115/bills/hr/hr2448/text-versions/ih,115_HR2448_IH,HR,1,Bills,IH
115,HR1035,./data/115/bills/hr/hr1035/text-versions/ih,115_HR1035_IH,HR,1,Bills,IH
115,HR4086,./data/115/bills/hr/hr4086/text-versions/ih,115_HR4086_IH,HR,1,Bills,IH
115,HRES46,./data/115/bills/hres/hres46/text-versions/ih,115_HRES46_IH,HRES,1,Simple Resolutions,IH
115,HR3164,./data/115/bills/hr/hr3164/text-versions/ih,115_HR3164_IH,HR,1,Bills,IH
115,HR906,./data/115/bills/hr/hr906/text-versions/rh,115_HR906_RH,HR,1,Bills,RH
115,HR256,./data/115/bills/hr/hr256/text-versions/ih,115_HR256_IH,HR,1,Bills,IH
115,HR1692,./data/115/bills/hr/hr1692/text-versions/ih,115_HR1692_IH,HR,1,Bills,IH
115,HR1602,./data/115/bills/hr/hr1602/text-versions/ih,115_HR1602_IH,HR,1,Bills,IH
115,S102,./data/115/bills/s/s102/text-versions/is,115_S102_IS,S,1,Bills,IS
115,S114,./data/115/bills/s/s114/text-versions/rfh,115_S114_RFH,S,1,Bills,RFH
115,HR2408,./data/115/bills/hr/hr2408/text-versions/ih,115_HR2408_IH,HR,1,Bills,IH
115,HR3633,./data/115/bills/hr/hr3633/text-versions/ih,115_HR3633_IH,HR,1,Bills,IH
115,HR1114,./data/115/bills/hr/hr1114/text-versions/ih,115_HR1114_IH,HR,1,Bills,IH
115,HR1284,./data/115/bills/hr/hr1284/text-versions/ih,115_HR1284_IH,HR,1,Bills,IH
115,HR1618,./data/115/bills/hr/hr1618/text-versions/ih,115_HR1618_IH,HR,1,Bills,IH
115,HR336,./data/115/bills/hr/hr336/text-versions/ih,115_HR336_IH,HR,1,Bills,IH
115,HR3109,./data/115/bills/hr/hr3109/text-versions/ih,115_HR3109_IH,HR,1,Bills,IH
115,S1433,./data/115/bills/s/s1433/text-versions/is,115_S1433_IS,S,1,Bills,IS
115,HR2919,./data/115/bills/hr/hr2919/text-versions/ih,115_HR2919_IH,HR,1,Bills,IH
115,S972,./data/115/bills/s/s972/text-versions/is,115_S972_IS,S,1,Bills,IS
115,S1337,./data/115/bills/s/s1337/text-versions/is,115_S1337_IS,S,1,Bills,IS
115,HR67,./data/115/bills/hr/hr67/text-versions/ih,115_HR67_IH,HR,1,Bills,IH
115,S418,./data/115/bills/s/s418/text-versions/is,115_S418_IS,S,1,Bills,IS
115,S623,./data/115/bills/s/s623/text-versions/is,115_S623_IS,S,1,Bills,IS
115,HR2713,./data/115/bills/hr/hr2713/text-versions/ih,115_HR2713_IH,HR,1,Bills,IH
115,HR2957,./data/115/bills/hr/hr2957/text-versions/ih,115_HR2957_IH,HR,1,Bills,IH
115,HRES435,./data/115/bills/hres/hres435/text-versions/ih,115_HRES435_IH,HRES,1,Simple Resolutions,IH
115,HR3700,./data/115/bills/hr/hr3700/text-versions/ih,115_HR3700_IH,HR,1,Bills,IH
115,HR2972,./data/115/bills/hr/hr2972/text-versions/ih,115_HR2972_IH,HR,1,Bills,IH
115,HR2883,./data/115/bills/hr/hr2883/text-versions/rh,115_HR2883_RH,HR,1,Bills,RH
115,HRES439,./data/115/bills/hres/hres439/text-versions/eh,115_HRES439_EH,HRES,1,Simple Resolutions,EH
115,HR113,./data/115/bills/hr/hr113/text-versions/ih,115_HR113_IH,HR,1,Bills,IH
115,S704,./data/115/bills/s/s704/text-versions/is,115_S704_IS,S,1,Bills,IS
115,HR1500,./data/115/bills/hr/hr1500/text-versions/rh,115_HR1500_RH,HR,1,Bills,RH
115,HR2582,./data/115/bills/hr/hr2582/text-versions/rh,115_HR2582_RH,HR,1,Bills,RH
115,HR1265,./data/115/bills/hr/hr1265/text-versions/ih,115_HR1265_IH,HR,1,Bills,IH
115,S1594,./data/115/bills/s/s1594/text-versions/is,115_S1594_IS,S,1,Bills,IS
115,S214,./data/115/bills/s/s214/text-versions/is,115_S214_IS,S,1,Bills,IS
115,HR145,./data/115/bills/hr/hr145/text-versions/ih,115_HR145_IH,HR,1,Bills,IH
115,HR370,./data/115/bills/hr/hr370/text-versions/ih,115_HR370_IH,HR,1,Bills,IH
115,HR518,./data/115/bills/hr/hr518/text-versions/ih,115_HR518_IH,HR,1,Bills,IH
115,HR778,./data/115/bills/hr/hr778/text-versions/ih,115_HR778_IH,HR,1,Bills,IH
115,HR1736,./data/115/bills/hr/hr1736/text-versions/ih,115_HR1736_IH,HR,1,Bills,IH
115,HRES464,./data/115/bills/hres/hres464/text-versions/ih,115_HRES464_IH,HRES,1,Simple Resolutions,IH
115,HR2963,./data/115/bills/hr/hr2963/text-versions/ih,115_HR2963_IH,HR,1,Bills,IH
115,S542,./data/115/bills/s/s542/text-versions/is,115_S542_IS,S,1,Bills,IS
115,HR843,./data/115/bills/hr/hr843/text-versions/ih,115_HR843_IH,HR,1,Bills,IH
115,HR2035,./data/115/bills/hr/hr2035/text-versions/ih,115_HR2035_IH,HR,1,Bills,IH
115,HR533,./data/115/bills/hr/hr533/text-versions/ih,115_HR533_IH,HR,1,Bills,IH
115,HR3368,./data/115/bills/hr/hr3368/text-versions/ih,115_HR3368_IH,HR,1,Bills,IH
115,S24,./data/115/bills/s/s24/text-versions/is,115_S24_IS,S,1,Bills,IS
115,S789,./data/115/bills/s/s789/text-versions/is,115_S789_IS,S,1,Bills,IS
115,S474,./data/115/bills/s/s474/text-versions/is,115_S474_IS,S,1,Bills,IS
115,HR2844,./data/115/bills/hr/hr2844/text-versions/ih,115_HR2844_IH,HR,1,Bills,IH
115,HCONRES42,./data/115/bills/hconres/hconres42/text-versions/ih,115_HCONRES42_IH,HCONRES,1,Concurrent Resolutions,IH
115,S941,./data/115/bills/s/s941/text-versions/is,115_S941_IS,S,1,Bills,IS
115,S796,./data/115/bills/s/s796/text-versions/is,115_S796_IS,S,1,Bills,IS
115,HR1207,./data/115/bills/hr/hr1207/text-versions/ih,115_HR1207_IH,HR,1,Bills,IH
115,HR109,./data/115/bills/hr/hr109/text-versions/ih,115_HR109_IH,HR,1,Bills,IH
115,HR116,./data/115/bills/hr/hr116/text-versions/ih,115_HR116_IH,HR,1,Bills,IH
115,HR2521,./data/115/bills/hr/hr2521/text-versions/rh,115_HR2521_RH,HR,1,Bills,RH
115,S763,./data/115/bills/s/s763/text-versions/is,115_S763_IS,S,1,Bills,IS
115,S280,./data/115/bills/s/s280/text-versions/is,115_S280_IS,S,1,Bills,IS
115,HR791,./data/115/bills/hr/hr791/text-versions/ih,115_HR791_IH,HR,1,Bills,IH
115,S614,./data/115/bills/s/s614/text-versions/is,115_S614_IS,S,1,Bills,IS
115,HR1274,./data/115/bills/hr/hr1274/text-versions/ih,115_HR1274_IH,HR,1,Bills,IH
115,S517,./data/115/bills/s/s517/text-versions/is,115_S517_IS,S,1,Bills,IS
115,HR3860,./data/115/bills/hr/hr3860/text-versions/ih,115_HR3860_IH,HR,1,Bills,IH
115,HR1947,./data/115/bills/hr/hr1947/text-versions/ih,115_HR1947_IH,HR,1,Bills,IH
115,HR727,./data/115/bills/hr/hr727/text-versions/ih,115_HR727_IH,HR,1,Bills,IH
115,HR2470,./data/115/bills/hr/hr2470/text-versions/ih,115_HR2470_IH,HR,1,Bills,IH
115,HR540,./data/115/bills/hr/hr540/text-versions/ih,115_HR540_IH,HR,1,Bills,IH
115,HR3912,./data/115/bills/hr/hr3912/text-versions/ih,115_HR3912_IH,HR,1,Bills,IH
115,S208,./data/115/bills/s/s208/text-versions/is,115_S208_IS,S,1,Bills,IS
115,HR3104,./data/115/bills/hr/hr3104/text-versions/ih,115_HR3104_IH,HR,1,Bills,IH
115,HRES244,./data/115/bills/hres/hres244/text-versions/ih,115_HRES244_IH,HRES,1,Simple Resolutions,IH
115,HR905,./data/115/bills/hr/hr905/text-versions/ih,115_HR905_IH,HR,1,Bills,IH
115,HR1411,./data/115/bills/hr/hr1411/text-versions/ih,115_HR1411_IH,HR,1,Bills,IH
115,HR894,./data/115/bills/hr/hr894/text-versions/ih,115_HR894_IH,HR,1,Bills,IH
115,HR19,./data/115/bills/hr/hr19/text-versions/ih,115_HR19_IH,HR,1,Bills,IH
115,HR433,./data/115/bills/hr/hr433/text-versions/ih,115_HR433_IH,HR,1,Bills,IH
115,HR1485,./data/115/bills/hr/hr1485/text-versions/ih,115_HR1485_IH,HR,1,Bills,IH
115,HR2108,./data/115/bills/hr/hr2108/text-versions/ih,115_HR2108_IH,HR,1,Bills,IH
115,HR1689,./data/115/bills/hr/hr1689/text-versions/ih,115_HR1689_IH,HR,1,Bills,IH
115,S636,./data/115/bills/s/s636/text-versions/is,115_S636_IS,S,1,Bills,IS
115,HJRES109,./data/115/bills/hjres/hjres109/text-versions/ih,115_HJRES109_IH,HJRES,1,Joint Resolutions,IH
115,HRES509,./data/115/bills/hres/hres509/text-versions/rh,115_HRES509_RH,HRES,1,Simple Resolutions,RH
115,S616,./data/115/bills/s/s616/text-versions/is,115_S616_IS,S,1,Bills,IS
115,S1935,./data/115/bills/s/s1935/text-versions/is,115_S1935_IS,S,1,Bills,IS
115,S1428,./data/115/bills/s/s1428/text-versions/is,115_S1428_IS,S,1,Bills,IS
115,HR2386,./data/115/bills/hr/hr2386/text-versions/ih,115_HR2386_IH,HR,1,Bills,IH
115,HR1210,./data/115/bills/hr/hr1210/text-versions/ih,115_HR1210_IH,HR,1,Bills,IH
115,HCONRES57,./data/115/bills/hconres/hconres57/text-versions/ih,115_HCONRES57_IH,HCONRES,1,Concurrent Resolutions,IH
115,HR1798,./data/115/bills/hr/hr1798/text-versions/ih,115_HR1798_IH,HR,1,Bills,IH
115,S463,./data/115/bills/s/s463/text-versions/is,115_S463_IS,S,1,Bills,IS
