Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
114,./data/114/bills/s/s1657/text-versions/is,114_S1657_IS,S1657,S,1,Bills,IS,1
113,./data/113/bills/hr/hr139/text-versions/ih,113_HR139_IH,HR139,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4485/text-versions/ih,114_HR4485_IH,HR4485,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3204/text-versions/ih,114_HR3204_IH,HR3204,HR,1,Bills,IH,1
113,./data/113/bills/s/s1685/text-versions/is,113_S1685_IS,S1685,S,1,Bills,IS,1
114,./data/114/bills/s/s1269/text-versions/pcs,114_S1269_PCS,S1269,S,1,Bills,PCS,1
114,./data/114/bills/hr/hr5764/text-versions/ih,114_HR5764_IH,HR5764,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr316/text-versions/enr,113_HR316_ENR,HR316,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr2448/text-versions/ih,113_HR2448_IH,HR2448,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2956/text-versions/ih,114_HR2956_IH,HR2956,HR,1,Bills,IH,1
113,./data/113/bills/s/s424/text-versions/is,113_S424_IS,S424,S,1,Bills,IS,1
113,./data/113/bills/s/s2177/text-versions/is,113_S2177_IS,S2177,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5841/text-versions/ih,114_HR5841_IH,HR5841,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2477/text-versions/ih,113_HR2477_IH,HR2477,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr293/text-versions/ih,113_HR293_IH,HR293,HR,1,Bills,IH,1
113,./data/113/bills/s/s2330/text-versions/is,113_S2330_IS,S2330,S,1,Bills,IS,1
115,./data/115/bills/hr/hr589/text-versions/ih,115_HR589_IH,HR589,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1242/text-versions/ih,114_HR1242_IH,HR1242,HR,1,Bills,IH,1
114,./data/114/bills/s/s1174/text-versions/is,114_S1174_IS,S1174,S,1,Bills,IS,1
113,./data/113/bills/hr/hr325/text-versions/enr,113_HR325_ENR,HR325,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr1886/text-versions/ih,113_HR1886_IH,HR1886,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1813/text-versions/enr,113_HR1813_ENR,HR1813,HR,1,Bills,ENR,1
114,./data/114/bills/s/s2551/text-versions/is,114_S2551_IS,S2551,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4969/text-versions/ih,113_HR4969_IH,HR4969,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2322/text-versions/ih,113_HR2322_IH,HR2322,HR,1,Bills,IH,1
113,./data/113/bills/s/s31/text-versions/is,113_S31_IS,S31,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1867/text-versions/ih,114_HR1867_IH,HR1867,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6435/text-versions/rds,114_HR6435_RDS,HR6435,HR,1,Bills,RDS,1
114,./data/114/bills/hr/hr1524/text-versions/ih,114_HR1524_IH,HR1524,HR,1,Bills,IH,1
115,./data/115/bills/s/s1924/text-versions/is,115_S1924_IS,S1924,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4520/text-versions/ih,113_HR4520_IH,HR4520,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2461/text-versions/ih,113_HR2461_IH,HR2461,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2580/text-versions/ih,113_HR2580_IH,HR2580,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4645/text-versions/ih,113_HR4645_IH,HR4645,HR,1,Bills,IH,1
113,./data/113/bills/s/s2033/text-versions/is,113_S2033_IS,S2033,S,1,Bills,IS,1
114,./data/114/bills/hr/hr74/text-versions/ih,114_HR74_IH,HR74,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4839/text-versions/ih,113_HR4839_IH,HR4839,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1981/text-versions/ih,114_HR1981_IH,HR1981,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3276/text-versions/ih,113_HR3276_IH,HR3276,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4364/text-versions/ih,113_HR4364_IH,HR4364,HR,1,Bills,IH,1
113,./data/113/bills/s/s1070/text-versions/is,113_S1070_IS,S1070,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4604/text-versions/ih,114_HR4604_IH,HR4604,HR,1,Bills,IH,1
114,./data/114/bills/s/s67/text-versions/is,114_S67_IS,S67,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2212/text-versions/ih,113_HR2212_IH,HR2212,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2438/text-versions/ih,114_HR2438_IH,HR2438,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1606/text-versions/ih,114_HR1606_IH,HR1606,HR,1,Bills,IH,1
115,./data/115/bills/s/s622/text-versions/is,115_S622_IS,S622,S,1,Bills,IS,1
113,./data/113/bills/s/s807/text-versions/is,113_S807_IS,S807,S,1,Bills,IS,1
115,./data/115/bills/s/s722/text-versions/is,115_S722_IS,S722,S,1,Bills,IS,1
113,./data/113/bills/s/s533/text-versions/is,113_S533_IS,S533,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1387/text-versions/ih,114_HR1387_IH,HR1387,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr238/text-versions/ih,113_HR238_IH,HR238,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5156/text-versions/ih,114_HR5156_IH,HR5156,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4466/text-versions/ih,114_HR4466_IH,HR4466,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1622/text-versions/ih,113_HR1622_IH,HR1622,HR,1,Bills,IH,1
115,./data/115/bills/s/s1017/text-versions/is,115_S1017_IS,S1017,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2452/text-versions/ih,114_HR2452_IH,HR2452,HR,1,Bills,IH,1
115,./data/115/bills/s/s1090/text-versions/is,115_S1090_IS,S1090,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6187/text-versions/ih,114_HR6187_IH,HR6187,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5374/text-versions/ih,114_HR5374_IH,HR5374,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4241/text-versions/ih,113_HR4241_IH,HR4241,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6065/text-versions/ih,114_HR6065_IH,HR6065,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1191/text-versions/ih,113_HR1191_IH,HR1191,HR,1,Bills,IH,1
113,./data/113/bills/s/s1860/text-versions/is,113_S1860_IS,S1860,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3975/text-versions/ih,114_HR3975_IH,HR3975,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2358/text-versions/rh,114_HR2358_RH,HR2358,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr1078/text-versions/ih,115_HR1078_IH,HR1078,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3633/text-versions/ih,113_HR3633_IH,HR3633,HR,1,Bills,IH,1
113,./data/113/bills/s/s1303/text-versions/is,113_S1303_IS,S1303,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3180/text-versions/ih,113_HR3180_IH,HR3180,HR,1,Bills,IH,1
114,./data/114/bills/s/s1080/text-versions/is,114_S1080_IS,S1080,S,1,Bills,IS,1
114,./data/114/bills/s/s2123/text-versions/is,114_S2123_IS,S2123,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5056/text-versions/rh,114_HR5056_RH,HR5056,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3652/text-versions/ih,114_HR3652_IH,HR3652,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5072/text-versions/ih,113_HR5072_IH,HR5072,HR,1,Bills,IH,1
113,./data/113/bills/s/s410/text-versions/is,113_S410_IS,S410,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5108/text-versions/ih,114_HR5108_IH,HR5108,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1801/text-versions/ih,114_HR1801_IH,HR1801,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2875/text-versions/ih,113_HR2875_IH,HR2875,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3842/text-versions/ih,113_HR3842_IH,HR3842,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3496/text-versions/ih,114_HR3496_IH,HR3496,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2118/text-versions/ih,113_HR2118_IH,HR2118,HR,1,Bills,IH,1
114,./data/114/bills/s/s2708/text-versions/is,114_S2708_IS,S2708,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3835/text-versions/ih,114_HR3835_IH,HR3835,HR,1,Bills,IH,1
114,./data/114/bills/s/s2600/text-versions/is,114_S2600_IS,S2600,S,1,Bills,IS,1
113,./data/113/bills/s/s217/text-versions/is,113_S217_IS,S217,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1352/text-versions/ih,113_HR1352_IH,HR1352,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4609/text-versions/ih,114_HR4609_IH,HR4609,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4956/text-versions/ih,114_HR4956_IH,HR4956,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr893/text-versions/ih,113_HR893_IH,HR893,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4045/text-versions/ih,114_HR4045_IH,HR4045,HR,1,Bills,IH,1
113,./data/113/bills/s/s368/text-versions/is,113_S368_IS,S368,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1792/text-versions/ih,114_HR1792_IH,HR1792,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr840/text-versions/ih,114_HR840_IH,HR840,HR,1,Bills,IH,1
113,./data/113/bills/s/s1271/text-versions/is,113_S1271_IS,S1271,S,1,Bills,IS,1
114,./data/114/bills/s/s2273/text-versions/is,114_S2273_IS,S2273,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4959/text-versions/ih,114_HR4959_IH,HR4959,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4510/text-versions/ih,113_HR4510_IH,HR4510,HR,1,Bills,IH,1
113,./data/113/bills/s/s310/text-versions/is,113_S310_IS,S310,S,1,Bills,IS,1
114,./data/114/bills/hr/hr619/text-versions/ih,114_HR619_IH,HR619,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5681/text-versions/ih,114_HR5681_IH,HR5681,HR,1,Bills,IH,1
114,./data/114/bills/s/s1535/text-versions/is,114_S1535_IS,S1535,S,1,Bills,IS,1
113,./data/113/bills/s/s255/text-versions/is,113_S255_IS,S255,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3959/text-versions/ih,113_HR3959_IH,HR3959,HR,1,Bills,IH,1
113,./data/113/bills/s/s541/text-versions/is,113_S541_IS,S541,S,1,Bills,IS,1
114,./data/114/bills/s/s270/text-versions/is,114_S270_IS,S270,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1234/text-versions/rh,113_HR1234_RH,HR1234,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr71/text-versions/ih,115_HR71_IH,HR71,HR,1,Bills,IH,1
113,./data/113/bills/s/s2474/text-versions/is,113_S2474_IS,S2474,S,1,Bills,IS,1
113,./data/113/bills/hr/hr229/text-versions/ih,113_HR229_IH,HR229,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1024/text-versions/ih,114_HR1024_IH,HR1024,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1384/text-versions/ih,113_HR1384_IH,HR1384,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3478/text-versions/ih,113_HR3478_IH,HR3478,HR,1,Bills,IH,1
114,./data/114/bills/s/s1112/text-versions/is,114_S1112_IS,S1112,S,1,Bills,IS,1
113,./data/113/bills/hr/hr643/text-versions/ih,113_HR643_IH,HR643,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1350/text-versions/ih,115_HR1350_IH,HR1350,HR,1,Bills,IH,1
114,./data/114/bills/s/s1743/text-versions/is,114_S1743_IS,S1743,S,1,Bills,IS,1
114,./data/114/bills/s/s2480/text-versions/is,114_S2480_IS,S2480,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4919/text-versions/enr,113_HR4919_ENR,HR4919,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr3553/text-versions/ih,113_HR3553_IH,HR3553,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr32/text-versions/ih,113_HR32_IH,HR32,HR,1,Bills,IH,1
114,./data/114/bills/s/s2962/text-versions/is,114_S2962_IS,S2962,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1142/text-versions/ih,113_HR1142_IH,HR1142,HR,1,Bills,IH,1
113,./data/113/bills/s/s2166/text-versions/is,113_S2166_IS,S2166,S,1,Bills,IS,1
114,./data/114/bills/s/s2829/text-versions/rfh,114_S2829_RFH,S2829,S,1,Bills,RFH,1
113,./data/113/bills/s/s2609/text-versions/pcs,113_S2609_PCS,S2609,S,1,Bills,PCS,1
114,./data/114/bills/s/s614/text-versions/enr,114_S614_ENR,S614,S,1,Bills,ENR,1
115,./data/115/bills/s/s760/text-versions/is,115_S760_IS,S760,S,1,Bills,IS,1
113,./data/113/bills/s/s2450/text-versions/pcs,113_S2450_PCS,S2450,S,1,Bills,PCS,1
114,./data/114/bills/hr/hr3726/text-versions/ih,114_HR3726_IH,HR3726,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr358/text-versions/ih,115_HR358_IH,HR358,HR,1,Bills,IH,1
113,./data/113/bills/s/s584/text-versions/is,113_S584_IS,S584,S,1,Bills,IS,1
115,./data/115/bills/s/s1625/text-versions/is,115_S1625_IS,S1625,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6257/text-versions/ih,114_HR6257_IH,HR6257,HR,1,Bills,IH,1
114,./data/114/bills/s/s1510/text-versions/is,114_S1510_IS,S1510,S,1,Bills,IS,1
114,./data/114/bills/s/s153/text-versions/is,114_S153_IS,S153,S,1,Bills,IS,1
114,./data/114/bills/hr/hr305/text-versions/ih,114_HR305_IH,HR305,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2588/text-versions/ih,114_HR2588_IH,HR2588,HR,1,Bills,IH,1
113,./data/113/bills/s/s1197/text-versions/pcs,113_S1197_PCS,S1197,S,1,Bills,PCS,1
113,./data/113/bills/hr/hr3861/text-versions/ih,113_HR3861_IH,HR3861,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1917/text-versions/ih,115_HR1917_IH,HR1917,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1488/text-versions/ih,113_HR1488_IH,HR1488,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr530/text-versions/ih,113_HR530_IH,HR530,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr230/text-versions/ih,115_HR230_IH,HR230,HR,1,Bills,IH,1
113,./data/113/bills/s/s2743/text-versions/is,113_S2743_IS,S2743,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3866/text-versions/enr,114_HR3866_ENR,HR3866,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr847/text-versions/ih,113_HR847_IH,HR847,HR,1,Bills,IH,1
114,./data/114/bills/s/s1462/text-versions/is,114_S1462_IS,S1462,S,1,Bills,IS,1
113,./data/113/bills/s/s481/text-versions/is,113_S481_IS,S481,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5538/text-versions/ih,113_HR5538_IH,HR5538,HR,1,Bills,IH,1
115,./data/115/bills/s/s263/text-versions/is,115_S263_IS,S263,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3325/text-versions/ih,113_HR3325_IH,HR3325,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr588/text-versions/ih,114_HR588_IH,HR588,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5828/text-versions/ih,113_HR5828_IH,HR5828,HR,1,Bills,IH,1
113,./data/113/bills/s/s1781/text-versions/is,113_S1781_IS,S1781,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5601/text-versions/ih,114_HR5601_IH,HR5601,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr854/text-versions/ih,114_HR854_IH,HR854,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1457/text-versions/ih,115_HR1457_IH,HR1457,HR,1,Bills,IH,1
113,./data/113/bills/s/s796/text-versions/rfh,113_S796_RFH,S796,S,1,Bills,RFH,1
114,./data/114/bills/hr/hr4434/text-versions/ih,114_HR4434_IH,HR4434,HR,1,Bills,IH,1
114,./data/114/bills/s/s183/text-versions/is,114_S183_IS,S183,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4722/text-versions/ih,113_HR4722_IH,HR4722,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2798/text-versions/rh,113_HR2798_RH,HR2798,HR,1,Bills,RH,1
113,./data/113/bills/s/s356/text-versions/is,113_S356_IS,S356,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3099/text-versions/ih,113_HR3099_IH,HR3099,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr554/text-versions/ih,114_HR554_IH,HR554,HR,1,Bills,IH,1
114,./data/114/bills/s/s1810/text-versions/is,114_S1810_IS,S1810,S,1,Bills,IS,1
114,./data/114/bills/s/s2407/text-versions/is,114_S2407_IS,S2407,S,1,Bills,IS,1
113,./data/113/bills/s/s1476/text-versions/is,113_S1476_IS,S1476,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2712/text-versions/ih,113_HR2712_IH,HR2712,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr242/text-versions/ih,113_HR242_IH,HR242,HR,1,Bills,IH,1
114,./data/114/bills/s/s133/text-versions/is,114_S133_IS,S133,S,1,Bills,IS,1
114,./data/114/bills/s/s2270/text-versions/is,114_S2270_IS,S2270,S,1,Bills,IS,1
113,./data/113/bills/s/s2804/text-versions/is,113_S2804_IS,S2804,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3673/text-versions/ih,114_HR3673_IH,HR3673,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2311/text-versions/ih,115_HR2311_IH,HR2311,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5425/text-versions/ih,113_HR5425_IH,HR5425,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr297/text-versions/rh,113_HR297_RH,HR297,HR,1,Bills,RH,1
113,./data/113/bills/s/s17/text-versions/is,113_S17_IS,S17,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3676/text-versions/ih,114_HR3676_IH,HR3676,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1213/text-versions/ih,115_HR1213_IH,HR1213,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3882/text-versions/ih,113_HR3882_IH,HR3882,HR,1,Bills,IH,1
114,./data/114/bills/s/s1859/text-versions/is,114_S1859_IS,S1859,S,1,Bills,IS,1
115,./data/115/bills/hr/hr464/text-versions/ih,115_HR464_IH,HR464,HR,1,Bills,IH,1
114,./data/114/bills/s/s1539/text-versions/is,114_S1539_IS,S1539,S,1,Bills,IS,1
114,./data/114/bills/s/s717/text-versions/is,114_S717_IS,S717,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4283/text-versions/rh,113_HR4283_RH,HR4283,HR,1,Bills,RH,1
113,./data/113/bills/s/s578/text-versions/is,113_S578_IS,S578,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1050/text-versions/ih,113_HR1050_IH,HR1050,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2410/text-versions/rh,113_HR2410_RH,HR2410,HR,1,Bills,RH,1
113,./data/113/bills/s/s2361/text-versions/is,113_S2361_IS,S2361,S,1,Bills,IS,1
114,./data/114/bills/s/s530/text-versions/is,114_S530_IS,S530,S,1,Bills,IS,1
115,./data/115/bills/s/s607/text-versions/is,115_S607_IS,S607,S,1,Bills,IS,1
113,./data/113/bills/s/s1725/text-versions/is,113_S1725_IS,S1725,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2410/text-versions/ih,114_HR2410_IH,HR2410,HR,1,Bills,IH,1
113,./data/113/bills/s/s2259/text-versions/is,113_S2259_IS,S2259,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3668/text-versions/ih,113_HR3668_IH,HR3668,HR,1,Bills,IH,1
113,./data/113/bills/s/s1717/text-versions/is,113_S1717_IS,S1717,S,1,Bills,IS,1
115,./data/115/bills/s/s759/text-versions/is,115_S759_IS,S759,S,1,Bills,IS,1
115,./data/115/bills/s/s543/text-versions/is,115_S543_IS,S543,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4170/text-versions/ih,114_HR4170_IH,HR4170,HR,1,Bills,IH,1
114,./data/114/bills/s/s52/text-versions/is,114_S52_IS,S52,S,1,Bills,IS,1
113,./data/113/bills/s/s474/text-versions/is,113_S474_IS,S474,S,1,Bills,IS,1
114,./data/114/bills/s/s2759/text-versions/is,114_S2759_IS,S2759,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4334/text-versions/ih,113_HR4334_IH,HR4334,HR,1,Bills,IH,1
113,./data/113/bills/s/s1150/text-versions/is,113_S1150_IS,S1150,S,1,Bills,IS,1
113,./data/113/bills/s/s2504/text-versions/is,113_S2504_IS,S2504,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1188/text-versions/ih,113_HR1188_IH,HR1188,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3304/text-versions/ih,114_HR3304_IH,HR3304,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3342/text-versions/ih,113_HR3342_IH,HR3342,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2259/text-versions/ih,114_HR2259_IH,HR2259,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1759/text-versions/ih,115_HR1759_IH,HR1759,HR,1,Bills,IH,1
114,./data/114/bills/s/s1931/text-versions/is,114_S1931_IS,S1931,S,1,Bills,IS,1
113,./data/113/bills/hr/hr849/text-versions/ih,113_HR849_IH,HR849,HR,1,Bills,IH,1
113,./data/113/bills/s/s2127/text-versions/is,113_S2127_IS,S2127,S,1,Bills,IS,1
115,./data/115/bills/s/s593/text-versions/is,115_S593_IS,S593,S,1,Bills,IS,1
113,./data/113/bills/s/s1770/text-versions/is,113_S1770_IS,S1770,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2237/text-versions/ih,114_HR2237_IH,HR2237,HR,1,Bills,IH,1
115,./data/115/bills/s/s87/text-versions/is,115_S87_IS,S87,S,1,Bills,IS,1
114,./data/114/bills/hr/hr751/text-versions/ih,114_HR751_IH,HR751,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr415/text-versions/ih,115_HR415_IH,HR415,HR,1,Bills,IH,1
114,./data/114/bills/s/s1410/text-versions/is,114_S1410_IS,S1410,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2493/text-versions/ih,114_HR2493_IH,HR2493,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6256/text-versions/ih,114_HR6256_IH,HR6256,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3905/text-versions/ih,114_HR3905_IH,HR3905,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4111/text-versions/ih,113_HR4111_IH,HR4111,HR,1,Bills,IH,1
115,./data/115/bills/s/s1615/text-versions/is,115_S1615_IS,S1615,S,1,Bills,IS,1
113,./data/113/bills/s/s2407/text-versions/is,113_S2407_IS,S2407,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2174/text-versions/ih,113_HR2174_IH,HR2174,HR,1,Bills,IH,1
115,./data/115/bills/s/s1570/text-versions/is,115_S1570_IS,S1570,S,1,Bills,IS,1
115,./data/115/bills/s/s1456/text-versions/is,115_S1456_IS,S1456,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1243/text-versions/ih,114_HR1243_IH,HR1243,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5215/text-versions/ih,114_HR5215_IH,HR5215,HR,1,Bills,IH,1
114,./data/114/bills/s/s731/text-versions/is,114_S731_IS,S731,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2559/text-versions/enr,114_HR2559_ENR,HR2559,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr2558/text-versions/ih,113_HR2558_IH,HR2558,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr308/text-versions/ih,115_HR308_IH,HR308,HR,1,Bills,IH,1
114,./data/114/bills/s/s855/text-versions/is,114_S855_IS,S855,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5617/text-versions/ih,113_HR5617_IH,HR5617,HR,1,Bills,IH,1
115,./data/115/bills/s/s39/text-versions/is,115_S39_IS,S39,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2143/text-versions/ih,113_HR2143_IH,HR2143,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3417/text-versions/ih,113_HR3417_IH,HR3417,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1697/text-versions/ih,113_HR1697_IH,HR1697,HR,1,Bills,IH,1
115,./data/115/bills/s/s295/text-versions/is,115_S295_IS,S295,S,1,Bills,IS,1
114,./data/114/bills/s/s1187/text-versions/is,114_S1187_IS,S1187,S,1,Bills,IS,1
114,./data/114/bills/s/s2050/text-versions/is,114_S2050_IS,S2050,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4712/text-versions/ih,114_HR4712_IH,HR4712,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1616/text-versions/ih,114_HR1616_IH,HR1616,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4004/text-versions/ih,113_HR4004_IH,HR4004,HR,1,Bills,IH,1
114,./data/114/bills/s/s2805/text-versions/is,114_S2805_IS,S2805,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3168/text-versions/ih,114_HR3168_IH,HR3168,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1628/text-versions/rh,115_HR1628_RH,HR1628,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr2900/text-versions/ih,114_HR2900_IH,HR2900,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1563/text-versions/rh,114_HR1563_RH,HR1563,HR,1,Bills,RH,1
115,./data/115/bills/s/s312/text-versions/is,115_S312_IS,S312,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1240/text-versions/ih,115_HR1240_IH,HR1240,HR,1,Bills,IH,1
114,./data/114/bills/s/s775/text-versions/is,114_S775_IS,S775,S,1,Bills,IS,1
114,./data/114/bills/s/s2949/text-versions/is,114_S2949_IS,S2949,S,1,Bills,IS,1
114,./data/114/bills/s/s2126/text-versions/is,114_S2126_IS,S2126,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1395/text-versions/ih,114_HR1395_IH,HR1395,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr116/text-versions/ih,114_HR116_IH,HR116,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr397/text-versions/ih,114_HR397_IH,HR397,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2764/text-versions/ih,115_HR2764_IH,HR2764,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1538/text-versions/ih,113_HR1538_IH,HR1538,HR,1,Bills,IH,1
113,./data/113/bills/s/s2187/text-versions/is,113_S2187_IS,S2187,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1227/text-versions/ih,113_HR1227_IH,HR1227,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1930/text-versions/ih,114_HR1930_IH,HR1930,HR,1,Bills,IH,1
113,./data/113/bills/s/s407/text-versions/is,113_S407_IS,S407,S,1,Bills,IS,1
